txn_id,from_account,to_account,amount,channel,timestamp,is_fraud_chain,is_cashout,ring_id
TXN-7E8C81438A,ACC-DCE8AEC782,ACC-75F2FA030F,39162.89,NEFT,2026-02-09T04:34:38,False,False,
TXN-69505AE18C,ACC-1A158E2B39,ACC-F096D4C6E9,11682.56,NEFT,2026-01-09T18:06:40,False,False,
TXN-A8E5D286B9,ACC-AB3C5011ED,ACC-A27D9889F7,46129.21,NEFT,2026-06-01T15:02:16,False,False,
TXN-90A6D00A78,ACC-97DE8F3D46,ACC-E002377908,3584.05,IMPS,2026-04-22T20:59:51,False,False,
TXN-5C5B303D66,ACC-B1F5E6D0A8,ACC-C77EB75317,28852.72,NEFT,2026-06-05T00:59:48,False,False,
TXN-4973200C5A,ACC-5EBDC3EF6B,ACC-39DF57796E,27387.89,UPI,2026-08-15T07:50:00,False,False,
TXN-DC28ECDFDD,ACC-B727761BBE,ACC-3CDEE78BB2,32730.95,UPI,2026-05-12T06:48:36,False,False,
TXN-E15642F75B,ACC-3CA6155674,ACC-9ACE70AC5F,10185.46,UPI,2026-02-24T02:15:50,False,False,
TXN-14CEA49173,ACC-CBD640205D,ACC-2F6B718C23,40874.77,NEFT,2026-01-25T04:56:37,False,False,
TXN-4603974AE0,ACC-0EF9A10310,ACC-815F9190D9,3831.01,UPI,2026-05-15T07:30:51,False,False,
TXN-9E028967B3,ACC-499D1565B6,ACC-6E3E268136,29987.75,UPI,2026-08-03T03:39:21,False,False,
TXN-373D8D4AB1,ACC-640FAAC1A6,ACC-1C50ED9C49,13671.32,UPI,2026-02-10T09:55:15,False,False,
TXN-91BAE9D5DE,ACC-5DAE621EB3,ACC-24F522F2BC,25478.69,NEFT,2026-06-17T14:00:59,False,False,
TXN-60ABF455CE,ACC-867E2E7256,ACC-8BDC85DDB6,39120.78,IMPS,2026-01-09T07:51:56,False,False,
TXN-B20B7A2F1A,ACC-4B2C067387,ACC-071B895276,38725.94,IMPS,2026-07-27T10:58:23,False,False,
TXN-47B142C5C7,ACC-99EC609564,ACC-9DDDF0EB39,34160.67,UPI,2026-08-03T13:38:08,False,False,
TXN-4D32139B27,ACC-42561BAF46,ACC-2D4BA286B8,19478.81,RTGS,2026-02-18T15:17:49,False,False,
TXN-9CB788FA37,ACC-8948A66CCA,ACC-B8E2A0CEC8,21456.31,IMPS,2026-02-14T21:18:48,False,False,
TXN-B35FD7A134,ACC-AAFB6325CE,ACC-1A158E2B39,44877.91,NEFT,2026-05-17T14:54:43,False,False,
TXN-5133A2F0A8,ACC-916753B14F,ACC-3552A8B7B0,21938.94,UPI,2026-04-03T11:54:26,False,False,
TXN-48E9AC7130,ACC-1EB891BCE8,ACC-4AC34A3CF5,29513.15,IMPS,2026-06-10T10:02:57,False,False,
TXN-D5BA3F7CCE,ACC-CA0071ADF6,ACC-71321C26BF,44439.1,UPI,2026-01-06T18:51:52,False,False,
TXN-34DBAFF664,ACC-575D2A535F,ACC-782C1DCA3A,40668.57,UPI,2026-01-23T00:03:32,False,False,
TXN-1B4DC52ACB,ACC-F1A6C1EA09,ACC-AF3A1DDB76,9193.56,UPI,2026-05-02T23:51:55,False,False,
TXN-5CC33411E7,ACC-1CCF766288,ACC-9689E95CF5,32829.41,IMPS,2026-04-24T13:29:02,False,False,
TXN-06D2830E53,ACC-1C50ED9C49,ACC-F2C2B527B9,20011.37,UPI,2026-01-30T19:51:49,False,False,
TXN-2523550BFE,ACC-8B890E7E9D,ACC-16D5DE4BFB,46930.83,IMPS,2026-07-12T05:04:29,False,False,
TXN-97B4A84919,ACC-4D6FD21437,ACC-AEEECF22FC,40708.56,IMPS,2026-06-22T06:06:34,False,False,
TXN-BD13354EB4,ACC-4590CA8AF6,ACC-5A1EE3F0E9,47083.06,NEFT,2026-04-05T20:09:46,False,False,
TXN-8CCDB5A4C2,ACC-67DD07E5DE,ACC-BB43C19BEE,16079.18,UPI,2026-01-21T23:17:36,False,False,
TXN-448C87CE72,ACC-70566D979F,ACC-F3D06559F3,35333.98,RTGS,2026-04-19T15:46:28,False,False,
TXN-4B3AA593E3,ACC-DCE8AEC782,ACC-866F9BCA0B,45620.05,IMPS,2026-04-29T10:14:21,False,False,
TXN-46E9495516,ACC-F79E5B6E30,ACC-EB83C67414,10696.33,NEFT,2026-02-25T03:10:28,False,False,
TXN-B2326A8CD8,ACC-5DAE621EB3,ACC-927E6074CB,34977.43,RTGS,2026-02-14T08:46:52,False,False,
TXN-7DD4F17BC2,ACC-E03D1772D7,ACC-F096D4C6E9,41849.0,NEFT,2026-04-18T22:50:35,False,False,
TXN-86272D5B10,ACC-A7F8107923,ACC-6AA0A9180D,15160.56,UPI,2026-01-24T04:37:52,False,False,
TXN-8744C3E670,ACC-26BB62B633,ACC-B982011985,19320.03,UPI,2026-05-29T13:58:49,False,False,
TXN-961C9B61E8,ACC-6AA0A9180D,ACC-FC68401E79,2411.89,IMPS,2026-05-28T07:35:01,False,False,
TXN-01FB8E52BA,ACC-62C2B0875E,ACC-DCADBBE396,21668.03,UPI,2026-04-29T12:11:10,False,False,
TXN-30B19162E4,ACC-881DE7EA23,ACC-3E4E52E0F7,38197.22,UPI,2026-08-25T09:51:41,False,False,
TXN-CE8D055A5C,ACC-0F6B3E6554,ACC-99EE9C11B6,46150.39,NEFT,2026-08-18T12:08:01,False,False,
TXN-73BD5CA6F5,ACC-ACDADA8CEB,ACC-A6DE6B58BB,1561.79,RTGS,2026-06-16T01:02:50,False,False,
TXN-2FE227F2E3,ACC-205C5A9540,ACC-4699D54DC3,37669.56,UPI,2026-08-03T21:04:31,False,False,
TXN-34BF9E8C99,ACC-CB3F05F503,ACC-190183B2DC,46637.14,NEFT,2026-07-27T16:20:14,False,False,
TXN-68CDE55CE4,ACC-7B9514B58D,ACC-2F5AFAD426,28715.61,NEFT,2026-03-05T03:03:54,False,False,
TXN-89A4132677,ACC-65FA99C299,ACC-A1213A3BAA,37332.57,IMPS,2026-02-21T05:08:33,False,False,
TXN-6837DC6D0F,ACC-9E1489C0CB,ACC-67B3AE715B,40019.53,NEFT,2026-02-03T05:15:40,False,False,
TXN-2AEFF2B466,ACC-782C1DCA3A,ACC-655E91503F,27231.67,NEFT,2026-08-10T18:52:33,False,False,
TXN-61652D71CC,ACC-750B08D60C,ACC-F69EFF6313,30854.25,NEFT,2026-04-15T08:54:24,False,False,
TXN-CFE29096BA,ACC-DCADBBE396,ACC-16D5DE4BFB,39164.83,UPI,2026-02-18T06:37:11,False,False,
TXN-69185CAAA0,ACC-C61EBC8EFC,ACC-2494521276,33106.67,NEFT,2026-03-11T10:23:28,False,False,
TXN-053DEDD81E,ACC-FC68401E79,ACC-8CA8143342,1059.88,UPI,2026-07-01T03:31:52,False,False,
TXN-A8C1DE3BFD,ACC-CFE43AA132,ACC-CEEC7AB2F4,24114.35,IMPS,2026-06-08T16:31:46,False,False,
TXN-C378ABD432,ACC-9FEDF3D99B,ACC-A930381713,46953.95,NEFT,2026-08-26T00:40:26,False,False,
TXN-79C13B18F9,ACC-A2C339E9C0,ACC-A8A2646A94,47674.01,RTGS,2026-03-11T19:53:38,False,False,
TXN-E4C47603CE,ACC-9912037D7A,ACC-5EF11517C0,39379.44,NEFT,2026-07-12T05:04:19,False,False,
TXN-173EC3A4B6,ACC-75F2FA030F,ACC-73C38DBB72,31590.84,IMPS,2026-08-28T23:42:17,False,False,
TXN-F1AA68AEA9,ACC-1DEA054489,ACC-8EB3CAD19A,11787.09,UPI,2026-03-13T13:23:08,False,False,
TXN-0D4FEC7A55,ACC-447F620CDE,ACC-C56EE285EE,43056.4,NEFT,2026-01-17T07:03:15,False,False,
TXN-1277D793CC,ACC-EB83C67414,ACC-81C5183F45,11552.03,NEFT,2026-04-10T23:33:43,False,False,
TXN-95C02601DE,ACC-4E99782B8B,ACC-1E527431C0,42277.56,NEFT,2026-07-29T21:16:42,False,False,
TXN-AFE93F9C16,ACC-FFC9D0FFD3,ACC-546990EA97,30108.83,NEFT,2026-02-12T09:28:38,False,False,
TXN-D524987590,ACC-9D9CEED106,ACC-DD20BC5842,22301.87,UPI,2026-04-03T00:48:06,False,False,
TXN-ACEFA9B76C,ACC-866F9BCA0B,ACC-D776A0BE4C,28604.22,RTGS,2026-01-28T17:25:57,False,False,
TXN-E0FB16A0F5,ACC-9FCC7D1426,ACC-73A9A3591F,43817.49,IMPS,2026-01-10T14:10:13,False,False,
TXN-BE618044A8,ACC-58E2280A96,ACC-16277DA3F8,39450.59,NEFT,2026-06-08T12:07:03,False,False,
TXN-54BD1D88C4,ACC-A080E0B4CA,ACC-40CE764DEC,23640.11,NEFT,2026-08-30T12:40:50,False,False,
TXN-DDF396D008,ACC-19A3798E9A,ACC-B893CD7F4B,18541.44,NEFT,2026-02-28T06:41:27,False,False,
TXN-5F6E97A218,ACC-E1564FA410,ACC-071B895276,5490.36,IMPS,2026-05-02T14:21:26,False,False,
TXN-69B3FCD193,ACC-1FBBC00607,ACC-6B7FC0B72D,39087.51,NEFT,2026-03-25T10:43:17,False,False,
TXN-465FB56E33,ACC-4161640330,ACC-C8239DDCE2,1823.46,IMPS,2026-05-29T00:00:47,False,False,
TXN-21BC510CEB,ACC-5B113A2100,ACC-4EC4D221E6,4106.56,UPI,2026-03-29T05:14:48,False,False,
TXN-A429A5681C,ACC-76445D988C,ACC-E6B5060B5D,49891.09,RTGS,2026-07-29T07:32:24,False,False,
TXN-3D5A545BE2,ACC-AD0BCCC4E1,ACC-3A9523F661,42410.23,UPI,2026-08-24T18:36:03,False,False,
TXN-5ABA776EED,ACC-BC8E32E08B,ACC-DCADBBE396,26317.51,RTGS,2026-05-04T02:05:20,False,False,
TXN-BBB8161EB8,ACC-43F0764A9E,ACC-E7FA384148,41833.25,NEFT,2026-04-05T18:30:54,False,False,
TXN-3D75241C60,ACC-67E6A14EEA,ACC-DFAA153F85,39990.5,NEFT,2026-03-31T16:03:26,False,False,
TXN-889A68C57E,ACC-379E774384,ACC-C2DC9694BC,37459.78,UPI,2026-04-04T14:42:57,False,False,
TXN-468DBCF074,ACC-6D358C6424,ACC-AD0BCCC4E1,47888.91,RTGS,2026-05-21T12:58:36,False,False,
TXN-E9EA59263B,ACC-21E3AE70D3,ACC-BE6BD33BB9,28110.77,UPI,2026-05-21T16:51:09,False,False,
TXN-D6159654B7,ACC-E29496DB40,ACC-8E21016DF3,30339.89,RTGS,2026-06-12T15:58:01,False,False,
TXN-466DFB496A,ACC-3B161F37FC,ACC-BF9CB7E353,41425.49,IMPS,2026-07-28T18:56:36,False,False,
TXN-54960BF8A3,ACC-5686318150,ACC-AB66858F8B,45481.43,IMPS,2026-08-24T04:05:40,False,False,
TXN-F47615E8D5,ACC-24278E82A3,ACC-6A47CE5A9F,17210.28,UPI,2026-02-01T15:41:26,False,False,
TXN-A6BF4725C7,ACC-B57DC57093,ACC-3CA6155674,25350.29,IMPS,2026-08-12T16:49:07,False,False,
TXN-7D4E90DA63,ACC-FEFD474107,ACC-4283D26207,44095.77,IMPS,2026-03-11T20:56:09,False,False,
TXN-D2D0147758,ACC-174B868AF3,ACC-9E1489C0CB,8505.19,RTGS,2026-04-13T06:50:36,False,False,
TXN-E6D4C83E9D,ACC-ABA49273CF,ACC-EB16F1E385,35626.82,RTGS,2026-02-09T05:20:42,False,False,
TXN-98FD99B551,ACC-F1A6C1EA09,ACC-49E8CB1413,41726.16,UPI,2026-03-06T19:57:10,False,False,
TXN-1D45D65C39,ACC-E515F4F75D,ACC-21D44CE318,25841.88,RTGS,2026-06-14T00:40:05,False,False,
TXN-1C3CDD094A,ACC-CAEEF3E77C,ACC-75F2FA030F,20235.41,IMPS,2026-04-24T22:36:38,False,False,
TXN-11AC75C48E,ACC-41740025DD,ACC-99EE9C11B6,44891.83,NEFT,2026-08-18T16:58:28,False,False,
TXN-BD2E3FD7F5,ACC-A86A8F2CEF,ACC-E6C3585964,5567.04,UPI,2026-01-29T15:25:24,False,False,
TXN-E3E97744E8,ACC-4868E01901,ACC-5A59EEED82,47505.97,RTGS,2026-06-24T16:00:30,False,False,
TXN-CFAE32A99A,ACC-284AA105A8,ACC-2E4FEC1EA8,14606.7,RTGS,2026-02-22T06:36:52,False,False,
TXN-85FCBA37B0,ACC-651117ECCC,ACC-9D9CAA235E,36240.63,UPI,2026-03-01T03:07:56,False,False,
TXN-4CC1A0E89F,ACC-742872BC2B,ACC-F18365684C,29733.8,RTGS,2026-05-28T08:01:38,False,False,
TXN-A8257D0C35,ACC-FCAC3A896F,ACC-AF3A1DDB76,9000.77,NEFT,2026-02-07T15:09:37,False,False,
TXN-221DB9CAC2,ACC-1EB891BCE8,ACC-70C525537E,24766.01,UPI,2026-08-08T02:05:06,False,False,
TXN-E6EEACAE77,ACC-666B15ED36,ACC-F5003B4F47,29075.44,RTGS,2026-04-21T18:47:23,False,False,
TXN-5CB69D980D,ACC-78063956AD,ACC-6AA0A9180D,16065.2,IMPS,2026-02-25T14:41:19,False,False,
TXN-3D586884EF,ACC-64133B7277,ACC-AEEECF22FC,44142.73,IMPS,2026-06-17T04:54:06,False,False,
TXN-850D6B9D2B,ACC-22C8A8AA60,ACC-016ED7C075,28841.86,NEFT,2026-02-08T15:05:43,False,False,
TXN-061FDF25D5,ACC-EDE54FCC92,ACC-6364A8BD24,8446.51,NEFT,2026-04-17T08:27:10,False,False,
TXN-B9DC909D08,ACC-3EDAF055AB,ACC-AF3A1DDB76,11336.94,IMPS,2026-04-23T00:49:02,False,False,
TXN-75C15F511E,ACC-4CC2D08CE6,ACC-F2C2B527B9,37722.75,IMPS,2026-04-19T05:00:28,False,False,
TXN-5ACBD1783E,ACC-47E287D902,ACC-C9091D07F2,10500.79,IMPS,2026-01-11T14:55:17,False,False,
TXN-FB96913705,ACC-4C3B5F7DD0,ACC-27D28B0244,48000.86,IMPS,2026-01-03T14:07:23,False,False,
TXN-376C6DCA02,ACC-701A2F2D0F,ACC-071B895276,18603.12,NEFT,2026-08-10T19:38:42,False,False,
TXN-9F532AEE82,ACC-73A9A3591F,ACC-67A0A8E390,22352.27,IMPS,2026-06-26T06:10:58,False,False,
TXN-B431DEC553,ACC-DFAADBE8F3,ACC-C7640E1436,35869.3,UPI,2026-06-22T14:09:19,False,False,
TXN-316130C81B,ACC-F2A8694245,ACC-815F9190D9,13300.22,IMPS,2026-04-19T03:22:18,False,False,
TXN-215CEBB96A,ACC-67A0A8E390,ACC-C46FDCD89C,5999.84,NEFT,2026-01-31T16:57:30,False,False,
TXN-6808C73791,ACC-0165A5DCE4,ACC-420FED7829,36422.61,NEFT,2026-03-02T20:48:11,False,False,
TXN-DB4BA00FA9,ACC-DD20BC5842,ACC-27BAF0D834,13950.18,UPI,2026-05-03T06:14:28,False,False,
TXN-9564E97A21,ACC-F69EFF6313,ACC-7919653E0C,5201.85,NEFT,2026-03-15T22:38:39,False,False,
TXN-332C6677BF,ACC-F92965B93C,ACC-BD293A9B4B,41914.22,UPI,2026-01-04T02:17:28,False,False,
TXN-75771C4168,ACC-5719E56777,ACC-8F943FF21B,29399.9,IMPS,2026-03-17T23:51:14,False,False,
TXN-B9996DFF10,ACC-F37C68CD36,ACC-CB2D6018FF,7741.37,IMPS,2026-07-12T21:49:32,False,False,
TXN-7D5F61D77A,ACC-892865ECA5,ACC-D6669E7AAC,10088.93,UPI,2026-07-20T12:19:22,False,False,
TXN-48A49D959E,ACC-73068A09D2,ACC-2D8F981E06,10866.62,RTGS,2026-01-27T02:55:13,False,False,
TXN-493FFA80F3,ACC-E6B86E6FA6,ACC-F92965B93C,30638.62,IMPS,2026-01-16T01:45:39,False,False,
TXN-785EFDA295,ACC-4AF65220ED,ACC-2847A7188C,13301.08,RTGS,2026-08-15T18:19:57,False,False,
TXN-3EB95C3F18,ACC-927E6074CB,ACC-063B0DF9B6,17565.45,IMPS,2026-04-27T13:08:24,False,False,
TXN-FB29774DEC,ACC-1EB891BCE8,ACC-D7608B7F05,33465.19,RTGS,2026-06-02T07:39:45,False,False,
TXN-2BB58F6333,ACC-4C3B5F7DD0,ACC-FA10BE1FA4,27261.98,NEFT,2026-02-07T11:45:17,False,False,
TXN-9AB46FD6AD,ACC-B7823C27D8,ACC-790F45837C,48153.36,NEFT,2026-06-12T22:53:59,False,False,
TXN-4317F8EC04,ACC-39123E81E5,ACC-D776A0BE4C,12520.33,RTGS,2026-02-14T23:30:46,False,False,
TXN-0875F03504,ACC-9F3F8647A9,ACC-31D8A89722,47824.51,UPI,2026-05-15T23:40:01,False,False,
TXN-7C2B2E8117,ACC-93A4E5AEC0,ACC-79256D8375,35299.98,RTGS,2026-07-09T23:26:08,False,False,
TXN-619E705005,ACC-0013C45F4C,ACC-C8A8330605,34423.65,UPI,2026-04-23T23:39:58,False,False,
TXN-8654261A41,ACC-4D424AD3CE,ACC-DD20BC5842,10912.29,RTGS,2026-01-24T14:43:38,False,False,
TXN-41366F2D85,ACC-31878FEFFC,ACC-FB32091F6D,16294.96,NEFT,2026-06-09T16:55:58,False,False,
TXN-E02A11EBAB,ACC-55AB15FD2D,ACC-C0D660E6FD,21374.92,NEFT,2026-01-22T05:13:11,False,False,
TXN-D3788D9B4C,ACC-4D424AD3CE,ACC-C0FEDCAB89,36463.71,NEFT,2026-01-18T17:17:19,False,False,
TXN-2E6A07B44B,ACC-FB262F231A,ACC-B1F9006D61,20608.61,IMPS,2026-07-28T04:00:15,False,False,
TXN-C53A4CC082,ACC-CCEC58F489,ACC-D7D4D11CC0,31339.27,NEFT,2026-02-20T04:22:27,False,False,
TXN-E96350C469,ACC-D843FAA512,ACC-54B9E3F978,1192.01,UPI,2026-05-28T06:17:22,False,False,
TXN-B67DF05C2B,ACC-E5FF32B83D,ACC-70B8E77906,35295.58,NEFT,2026-08-03T17:20:50,False,False,
TXN-E745B6D452,ACC-C741D6977A,ACC-65DDB8C5FD,2650.92,IMPS,2026-05-21T14:59:44,False,False,
TXN-97C5A95118,ACC-7F0DBD2FAA,ACC-B739AC709B,49263.82,RTGS,2026-03-31T01:33:07,False,False,
TXN-AEDD76F9A8,ACC-62B369F1B3,ACC-7302298273,45550.56,NEFT,2026-06-10T13:07:23,False,False,
TXN-CBD414A5DF,ACC-BD9438B62E,ACC-EB83C67414,36720.05,UPI,2026-01-15T00:14:35,False,False,
TXN-48E990B467,ACC-832DB8563C,ACC-27F3C98FB7,47029.69,UPI,2026-07-14T18:18:44,False,False,
TXN-B19B342E64,ACC-79256D8375,ACC-0B9FA22C53,2305.8,NEFT,2026-04-28T01:52:15,False,False,
TXN-3BEC2E7373,ACC-40E0FD9381,ACC-3B161F37FC,31651.46,IMPS,2026-01-14T02:50:02,False,False,
TXN-7FD6E0D78D,ACC-A26ED4E77D,ACC-2D8F981E06,6357.41,RTGS,2026-06-05T15:16:10,False,False,
TXN-CED9ADC523,ACC-D6669E7AAC,ACC-284AA105A8,43855.76,UPI,2026-01-30T17:17:02,False,False,
TXN-5F0E68BC48,ACC-EDB7761749,ACC-3BB48B1CF1,36161.22,RTGS,2026-01-08T19:51:02,False,False,
TXN-996EA2601F,ACC-9E1489C0CB,ACC-76274A7181,41546.53,IMPS,2026-02-07T02:39:09,False,False,
TXN-461B26557A,ACC-4699D54DC3,ACC-A7F8107923,39672.48,IMPS,2026-08-24T05:27:16,False,False,
TXN-C1ADA12011,ACC-F7B774FDC5,ACC-744D8EC3A9,21372.6,UPI,2026-04-28T08:16:45,False,False,
TXN-780C88163F,ACC-18C29B6F29,ACC-D4EEC9C86D,10292.8,NEFT,2026-08-12T18:35:03,False,False,
TXN-7EB4F906BB,ACC-B727761BBE,ACC-765C988E8A,14703.68,UPI,2026-03-28T07:32:51,False,False,
TXN-DE911A5A5D,ACC-BD36F7BA6A,ACC-C22170FA88,14072.18,NEFT,2026-07-27T01:49:14,False,False,
TXN-A9E33A0CD0,ACC-C56EE285EE,ACC-5686318150,19243.94,RTGS,2026-06-02T21:02:20,False,False,
TXN-88B2018FAB,ACC-3D9503D477,ACC-7CDA8721D4,27419.75,UPI,2026-06-25T15:27:54,False,False,
TXN-1AE5C72629,ACC-AB3C5011ED,ACC-FE101774C0,48764.49,RTGS,2026-04-01T03:28:25,False,False,
TXN-3C646E025E,ACC-39123E81E5,ACC-4779286848,23944.95,UPI,2026-05-01T15:05:36,False,False,
TXN-06E78B361D,ACC-C06C86F552,ACC-1BE237EF1F,40522.1,UPI,2026-02-07T01:05:24,False,False,
TXN-6724D8428C,ACC-C22170FA88,ACC-DF69D91010,10542.55,RTGS,2026-08-19T10:58:39,False,False,
TXN-E13277BC06,ACC-782C1DCA3A,ACC-824E2F1D98,7238.26,RTGS,2026-07-23T06:29:39,False,False,
TXN-F4518A895F,ACC-73068A09D2,ACC-997180843F,38076.96,UPI,2026-07-11T14:59:12,False,False,
TXN-4212213CD8,ACC-15A2BC1592,ACC-C8A8330605,15710.46,NEFT,2026-02-28T11:48:19,False,False,
TXN-2F0B594468,ACC-CFE43AA132,ACC-5FFB73CA57,34512.08,RTGS,2026-01-03T03:55:57,False,False,
TXN-BEB96AA0E5,ACC-4D424AD3CE,ACC-4AD834E3C4,10619.36,RTGS,2026-07-31T21:15:20,False,False,
TXN-1C2BB64681,ACC-061AE2D0D5,ACC-BC27322374,47981.87,IMPS,2026-05-05T23:44:49,False,False,
TXN-8E073A3230,ACC-F48B1C477F,ACC-76C65895CF,24253.22,UPI,2026-02-10T19:04:47,False,False,
TXN-1BB3DC73F4,ACC-2B7C24EF20,ACC-6EAD40290B,4059.72,IMPS,2026-01-06T06:59:23,False,False,
TXN-BA1A95F72D,ACC-7302298273,ACC-B8FC9FB216,37457.81,IMPS,2026-03-18T15:35:58,False,False,
TXN-DCD2776E65,ACC-AAFB6325CE,ACC-AA2B7C2290,2145.29,RTGS,2026-07-12T07:27:15,False,False,
TXN-2F6AABBA5E,ACC-130E527A8D,ACC-FC78CBF289,40197.05,RTGS,2026-02-24T07:38:23,False,False,
TXN-05F2BABEB6,ACC-C437E4BF08,ACC-2F6B718C23,21023.74,UPI,2026-04-26T05:55:12,False,False,
TXN-26B873E834,ACC-1A158E2B39,ACC-9CAE4D5853,49788.07,NEFT,2026-07-22T21:52:03,False,False,
TXN-352011EF3B,ACC-78063956AD,ACC-ABF55A14B6,44499.35,IMPS,2026-02-24T23:02:22,False,False,
TXN-523FE15ED8,ACC-62B369F1B3,ACC-0E2386D597,34314.19,NEFT,2026-07-21T16:58:13,False,False,
TXN-5CCF800451,ACC-D843FAA512,ACC-C456B6C5DF,23711.08,IMPS,2026-05-09T05:28:27,False,False,
TXN-DA6F8AA11F,ACC-45ECE5D9E9,ACC-575D2A535F,49810.09,IMPS,2026-03-05T18:48:39,False,False,
TXN-7F47D45BE2,ACC-AEA5766321,ACC-6B7FC0B72D,41504.52,UPI,2026-05-04T09:04:01,False,False,
TXN-4C6C601262,ACC-6E3E268136,ACC-11553C3108,7687.38,UPI,2026-01-03T04:13:06,False,False,
TXN-7374460232,ACC-F7B774FDC5,ACC-B8E2A0CEC8,9546.19,UPI,2026-07-28T20:01:14,False,False,
TXN-E7BE312CC8,ACC-D4EEC9C86D,ACC-A6FBC3240E,4916.79,RTGS,2026-08-19T20:43:01,False,False,
TXN-32BB47FEC9,ACC-D0A2372515,ACC-25C9887F3A,17652.55,IMPS,2026-05-14T23:14:11,False,False,
TXN-CCD800927B,ACC-CB714FE2D9,ACC-8F1BE8A8CB,46408.4,NEFT,2026-04-21T08:49:12,False,False,
TXN-5638C58901,ACC-73A9A3591F,ACC-14B161A190,36520.29,NEFT,2026-06-06T14:44:00,False,False,
TXN-F56D89FBED,ACC-F114605CC3,ACC-C22170FA88,27142.65,IMPS,2026-01-31T02:07:47,False,False,
TXN-28E40C36F0,ACC-C5D2B7C89F,ACC-B2E0AC9287,5328.22,IMPS,2026-04-19T17:39:15,False,False,
TXN-A14D284F45,ACC-DD605CC508,ACC-3CDEE78BB2,28270.26,IMPS,2026-07-22T20:21:17,False,False,
TXN-B81C5AD94C,ACC-DE5B619833,ACC-BDB1ACBE88,38349.51,NEFT,2026-08-12T13:30:00,False,False,
TXN-FED102C990,ACC-FB32091F6D,ACC-C5D2B7C89F,30317.81,RTGS,2026-03-23T06:52:47,False,False,
TXN-52EC34F87F,ACC-721930AB12,ACC-C9EC862861,39211.57,IMPS,2026-02-05T11:20:03,False,False,
TXN-01EFA01EE6,ACC-ABF55A14B6,ACC-898942215E,7338.0,RTGS,2026-01-01T02:18:03,False,False,
TXN-D3AE6D5212,ACC-744D8EC3A9,ACC-9D9CEED106,44818.48,UPI,2026-02-23T04:41:55,False,False,
TXN-7F19B9C30F,ACC-1FBBC00607,ACC-907F3585BC,21385.21,RTGS,2026-05-08T00:41:37,False,False,
TXN-F8C1A36985,ACC-5A1EE3F0E9,ACC-71B3F3476E,38048.37,IMPS,2026-08-06T12:55:51,False,False,
TXN-1516EF2EC5,ACC-F94199C495,ACC-EB06C9ED42,38741.2,RTGS,2026-05-18T20:45:42,False,False,
TXN-501F1717AB,ACC-F7B774FDC5,ACC-0B1CAB7B46,15985.2,UPI,2026-08-24T02:33:35,False,False,
TXN-4325635D69,ACC-2B5F825F48,ACC-3EF22AE255,47285.4,NEFT,2026-02-25T11:46:31,False,False,
TXN-5D88ED8647,ACC-D51E8CAB49,ACC-7CDA84AC00,22194.01,NEFT,2026-02-16T16:42:58,False,False,
TXN-86935DE477,ACC-F92965B93C,ACC-9CAE4D5853,32674.19,IMPS,2026-01-10T19:46:17,False,False,
TXN-7D517B1E0A,ACC-02C0759379,ACC-DDAFB58A0C,38583.09,NEFT,2026-06-14T16:41:34,False,False,
TXN-558EDD07E9,ACC-0BE5BCC8A0,ACC-E6C3585964,28077.74,IMPS,2026-05-29T12:45:41,False,False,
TXN-0B63E999C1,ACC-40CE764DEC,ACC-11553C3108,46672.98,UPI,2026-03-18T01:19:28,False,False,
TXN-1B3DB03F5C,ACC-C0D660E6FD,ACC-BC8F7A397C,26394.93,UPI,2026-08-16T15:40:19,False,False,
TXN-3B8275DF87,ACC-2690ED0E5C,ACC-67E6A14EEA,4886.6,NEFT,2026-04-09T13:13:03,False,False,
TXN-E035EFF219,ACC-F93CCD06E3,ACC-FFAB625EFD,30417.37,UPI,2026-04-17T18:43:58,False,False,
TXN-FE52F36167,ACC-9FCC7D1426,ACC-640FAAC1A6,20035.04,NEFT,2026-04-17T11:29:07,False,False,
TXN-2B3E7EC436,ACC-A25BD37547,ACC-39DF57796E,48562.81,UPI,2026-07-02T20:15:38,False,False,
TXN-04633C4816,ACC-99EC609564,ACC-4283D26207,22833.14,IMPS,2026-07-03T20:51:32,False,False,
TXN-37C49FCBB7,ACC-2D8F981E06,ACC-9775561CCA,37579.2,UPI,2026-01-15T19:59:24,False,False,
TXN-0891C77F66,ACC-4779286848,ACC-9348003ED1,30723.44,IMPS,2026-03-10T16:53:56,False,False,
TXN-558BE4FF16,ACC-D6669E7AAC,ACC-AA6D5EBBA7,21094.71,UPI,2026-01-22T18:24:18,False,False,
TXN-6BE6FBE941,ACC-FC68401E79,ACC-47795EDE90,35587.43,NEFT,2026-02-07T20:32:13,False,False,
TXN-E7CD7A3F99,ACC-441A624A48,ACC-016ED7C075,49173.49,IMPS,2026-08-27T10:55:48,False,False,
TXN-0BBD736C4E,ACC-9BF271EE8F,ACC-1246A18253,16766.72,NEFT,2026-03-07T17:11:04,False,False,
TXN-6D9DE54711,ACC-47A6DECA4B,ACC-EB4D2BF02E,47226.19,UPI,2026-06-06T13:50:43,False,False,
TXN-A4A98E204D,ACC-6E3E268136,ACC-7BC373E0D3,33548.13,UPI,2026-03-16T22:19:49,False,False,
TXN-5CC9B52885,ACC-EA88E8CA7B,ACC-62FE6D513D,7546.19,NEFT,2026-02-02T14:38:42,False,False,
